62,80,94,38,88,1,75,88,4,49,97,63,21,8,23,49,94,50,18,11,19,49,47,38,25,4,86,49,60,21,8,34,65,100,57,16,76,71,96,75,51,45,94,39,50,54,93,93,55,48,70,41,12,97,6,12,83,17,2,6,33,10,20,24,94,48,70,63,97,25,10,30,59,32,50,6,94,68,36,72,45,56,59,31,7,52,56,21,32,29,68,9,26,57,98,76,81,47,68,73
58,51,74,73,69,66,93,86,97,93,41,75,10,88,98,80,12,86,30,87,89,47,72,70,76,49,16,21,88,5,67,77,62,32,2,32,14,41,13,35,80,44,11,36,56,2,64,46,81,57,22,20,83,4,47,35,42,60,51,64,35,24,47,39,2,72,79,15,23,91,59,2,29,96,44,54,4,55,81,38,92,61,38,45,5,79,84,91,86,94,45,8,89,61,95,46,13,81,13,91
45,12,3,32,52,96,13,68,94,37,69,86,1,61,51,31,80,60,5,83,22,31,43,31,89,16,33,32,12,55,44,65,34,5,48,97,12,25,67,38,69,21,88,17,43,61,6,97,16,61,8,20,74,19,61,48,90,82,95,8,74,3,92,43,48,70,64,21,89,64,9,42,75,93,24,39,67,78,57,25,9,80,36,28,86,51,68,20,80,99,16,94,25,76,78,58,34,12,46,79
45,88,11,95,62,50,23,80,5,7,41,68,19,85,83,51,33,64,80,1,55,56,54,38,35,93,51,90,99,1,40,45,17,35,84,97,10,30,39,41,27,48,41,58,52,23,100,20,21,24,47,15,72,12,36,8,52,85,94,78,84,16,42,78,90,73,70,67,95,15,78,86,22,50,20,100,78,32,79,67,38,3,72,24,59,17,26,14,63,92,32,51,38,68,84,33,34,39,34,33
41,21,11,85,84,61,33,11,33,61,100,97,66,72,21,81,12,6,80,67,17,58,96,76,8,42,40,1,86,58,61,95,95,84,6,86,28,54,54,84,63,70,14,70,40,70,30,79,77,58,39,86,56,19,45,69,97,85,6,56,71,89,30,86,15,45,81,33,19,24,72,99,6,50,26,53,65,69,49,4,6,99,70,96,67,51,28,78,56,27,54,99,31,74,6,27,23,85,81,21
90,30,29,78,2,72,34,53,72,18,84,1,60,96,20,76,55,49,40,64,45,15,50,51,56,41,29,18,45,45,100,98,51,83,33,90,5,17,94,62,29,45,80,61,15,52,25,84,30,37,25,94,39,88,80,53,61,24,92,10,16,12,26,95,25,33,38,29,63,79,3,82,29,100,10,89,99,37,45,39,83,9,80,85,59,83,28,72,24,7,44,72,43,37,15,74,100,44,53,66
42,30,87,30,53,7,87,6,4,64,25,8,95,20,89,87,66,13,32,22,83,73,82,62,42,16,89,77,84,85,13,50,96,33,39,34,17,2,90,18,14,42,14,95,89,20,39,78,50,28,77,78,35,62,82,52,67,51,51,73,98,86,84,12,14,55,5,42,87,88,21,19,14,40,27,82,96,8,34,79,81,91,59,89,26,43,73,47,24,34,90,72,13,90,51,1,23,100,10,11
69,88,11,88,39,19,68,82,25,36,42,57,65,8,74,56,62,68,100,44,48,21,74,41,23,88,31,18,30,60,20,45,47,92,73,88,97,1,23,10,76,24,49,76,36,84,27,39,64,99,97,16,9,76,31,95,93,67,20,43,56,87,70,19,71,86,11,86,31,56,68,4,46,95,20,33,76,92,6,35,85,24,46,93,69,16,75,36,31,89,16,30,78,98,68,65,28,37,46,89
4,17,58,38,6,88,2,35,31,70,37,34,45,9,76,80,76,77,56,94,88,28,16,20,48,88,83,51,52,6,89,80,94,63,97,27,18,51,9,25,65,87,76,21,59,10,23,95,43,65,10,73,22,55,25,14,45,10,62,68,48,90,1,11,34,92,55,31,18,90,46,61,23,10,42,27,10,11,70,57,67,81,19,96,90,68,36,14,23,1,51,95,21,2,18,21,35,78,97,59
18,73,93,80,72,79,52,83,84,6,80,61,38,97,41,95,17,13,2,46,66,70,80,51,50,10,19,30,76,69,7,13,80,8,98,79,47,92,22,9,52,95,96,62,59,28,37,55,20,40,78,20,9,20,39,66,64,55,88,81,40,2,64,46,11,63,85,76,73,95,50,74,56,39,2,28,47,75,2,32,97,62,17,7,39,28,96,12,17,15,73,41,80,55,40,66,37,67,45,79
10,81,98,82,78,94,52,73,53,33,4,13,1,97,73,75,78,72,86,12,55,20,2,48,61,34,86,88,39,13,9,83,50,68,63,56,73,95,69,18,70,32,95,71,63,45,18,55,7,12,19,46,76,77,17,85,22,30,42,89,9,80,82,21,23,52,54,55,59,30,36,5,8,74,20,76,11,79,43,100,60,28,88,91,32,38,96,49,90,29,73,10,86,71,92,28,55,15,16,60
13,75,91,100,72,31,40,34,12,62,80,59,22,94,42,7,78,69,60,68,52,43,73,14,29,70,30,83,27,95,59,75,2,36,86,7,50,35,44,19,45,98,33,86,61,58,77,30,11,31,1,86,7,18,76,35,57,39,94,67,28,19,67,29,86,54,91,78,46,50,62,80,10,75,27,98,38,36,89,3,88,66,43,87,16,40,60,93,78,14,81,5,1,93,97,86,55,10,59,18
19,80,6,5,12,86,93,22,14,99,4,87,45,69,99,20,86,4,87,98,43,21,50,47,54,18,4,100,27,4,4,59,25,16,29,61,57,55,49,30,18,89,93,50,71,11,59,75,44,5,42,14,59,87,7,7,11,54,54,83,37,4,34,35,79,17,9,79,46,40,46,40,33,18,60,65,7,3,1,28,6,89,42,2,68,14,72,23,88,5,70,40,83,4,77,40,11,98,96,9
47,70,42,24,33,82,100,34,41,46,2,14,34,14,54,75,55,93,78,44,82,14,34,48,52,35,38,38,59,71,11,31,44,5,38,76,76,35,73,63,96,83,63,87,73,12,32,12,39,39,15,62,29,84,10,2,30,43,85,97,80,17,96,62,19,14,87,95,12,95,30,6,63,37,12,86,92,2,51,51,3,39,51,25,54,97,90,9,81,91,55,60,29,92,8,73,49,15,85,83
18,78,32,44,87,84,56,46,16,26,45,37,15,65,43,11,60,54,11,24,65,82,76,5,48,37,39,51,45,77,40,59,89,82,24,96,97,51,32,77,3,65,65,69,42,2,91,17,26,73,54,64,53,75,94,1,55,24,77,75,2,55,54,66,40,60,86,12,1,94,84,63,76,67,16,86,60,34,76,37,21,87,56,93,82,97,12,51,9,97,14,2,11,58,43,29,38,36,9,16
53,37,43,85,68,44,58,53,95,4,84,9,9,41,8,98,27,21,40,89,19,33,71,10,59,35,86,75,45,71,54,58,92,89,99,7,40,9,84,52,58,84,62,13,19,43,90,100,65,78,56,76,98,73,59,30,19,3,65,59,23,77,57,98,26,61,89,87,91,74,35,17,45,63,43,56,99,73,68,23,58,92,43,47,52,2,44,31,17,43,45,31,42,15,18,40,54,18,86,7
68,91,92,39,24,55,24,41,13,57,80,19,1,71,85,78,50,58,98,96,100,49,45,32,40,92,93,40,98,40,22,21,63,2,1,22,66,28,82,69,100,5,5,94,3,31,44,7,65,11,70,26,69,53,86,22,28,3,93,96,69,78,12,43,60,65,8,85,16,36,98,33,24,73,5,26,92,91,19,39,78,92,80,45,19,51,85,78,3,16,50,35,17,31,27,28,77,78,95,59
87,56,29,13,3,92,80,76,23,5,94,62,80,23,66,100,100,69,52,40,49,7,83,100,93,18,26,94,80,90,39,6,47,25,70,75,6,38,31,31,17,60,68,1,41,28,8,76,63,92,88,55,41,92,39,31,24,28,70,22,4,35,51,84,67,7,35,30,85,34,41,27,57,68,48,38,51,48,100,81,88,89,42,8,78,20,63,1,33,99,70,69,6,25,42,57,58,76,100,47
76,86,58,92,27,60,24,3,3,94,21,93,30,100,37,32,14,27,40,77,51,9,82,62,68,20,58,43,22,47,92,23,83,6,38,68,90,79,82,30,51,100,97,17,87,66,65,44,4,69,2,94,11,29,37,60,55,70,23,21,79,71,82,19,8,7,23,24,48,79,53,55,22,5,96,55,5,6,90,79,9,22,22,51,91,86,83,26,21,70,53,34,77,5,24,38,17,21,82,47
99,96,81,19,75,1,58,38,90,46,87,74,72,11,70,74,34,44,56,11,77,32,82,76,30,97,33,5,95,62,37,99,37,36,72,57,89,15,3,39,41,26,93,64,88,77,84,15,25,12,69,96,42,12,30,57,56,33,71,99,67,34,64,40,40,61,85,48,32,80,52,86,28,30,90,5,70,41,70,66,86,2,66,39,57,86,8,67,53,69,23,13,87,20,18,13,20,89,25,91
22,81,72,60,44,28,62,19,73,87,26,1,45,82,28,82,2,79,98,23,68,32,51,28,97,47,48,16,6,14,55,81,67,38,13,15,100,40,84,31,94,11,42,21,81,92,91,6,72,76,99,61,55,36,9,22,63,76,24,52,76,62,14,57,24,41,14,20,13,36,58,44,18,49,92,34,8,34,11,36,94,10,94,35,60,58,98,20,4,40,48,54,80,30,44,16,4,45,27,16
18,42,91,82,96,14,46,38,21,93,6,46,30,69,15,42,82,93,45,11,73,34,17,54,2,74,75,37,3,84,19,5,35,71,8,97,39,93,49,42,50,25,33,69,55,48,63,97,74,75,99,82,24,12,65,40,1,80,55,24,52,46,54,96,95,44,89,92,68,34,90,58,78,35,22,81,54,31,88,34,54,72,21,1,62,32,72,100,16,100,5,91,30,99,23,71,50,44,11,80
93,61,6,27,9,71,76,34,35,69,97,56,27,40,31,45,73,40,87,3,23,66,59,3,23,9,68,6,21,45,35,55,13,45,57,100,35,25,11,46,71,33,13,56,69,88,43,23,89,82,46,32,1,61,94,34,19,6,38,39,100,22,96,5,36,8,20,32,92,41,38,14,9,8,63,50,64,30,91,6,6,31,80,77,66,39,97,76,61,91,82,29,87,98,95,27,12,69,29,68
90,53,87,99,2,5,57,2,60,36,7,37,28,90,12,58,81,40,15,52,39,43,91,83,83,22,7,85,30,93,86,27,47,88,90,31,71,74,58,24,37,56,75,79,68,9,1,39,54,60,35,28,55,36,55,75,48,1,64,22,18,44,8,7,30,41,85,11,35,56,97,59,55,34,2,26,85,98,91,87,89,22,40,98,14,77,35,33,58,15,20,53,74,51,38,84,56,12,17,92
38,61,1,45,62,44,78,69,62,81,23,3,8,39,99,77,41,67,10,26,35,84,29,25,78,58,91,89,37,78,97,51,5,21,62,6,62,31,16,92,35,30,32,28,82,68,98,15,20,57,99,43,88,58,67,37,2,73,99,30,44,64,44,91,10,12,21,44,21,71,36,68,74,13,79,29,63,58,57,8,16,12,51,37,26,69,60,55,55,44,53,80,7,59,36,18,37,56,74,57
14,18,72,23,22,69,74,68,7,58,4,68,80,45,82,62,82,96,35,4,85,88,36,66,31,33,73,6,86,22,54,59,55,11,81,97,86,48,92,83,94,71,3,25,14,74,54,59,78,83,49,75,38,62,93,43,48,67,78,69,64,84,79,70,65,100,68,54,58,83,19,84,66,15,1,82,8,24,41,69,80,37,92,44,70,13,49,48,96,41,73,31,67,74,100,68,42,98,45,21
15,52,72,19,76,56,97,84,18,69,13,68,31,88,47,32,70,92,8,75,98,55,33,63,87,96,45,21,95,15,89,5,97,24,4,43,95,66,73,96,73,44,73,94,17,39,35,44,62,97,32,47,83,73,58,58,8,59,72,63,68,71,17,86,50,71,22,5,55,47,57,64,66,38,77,60,30,92,11,58,31,34,41,88,39,62,84,22,64,94,6,2,8,100,33,25,31,61,75,26
1,50,18,70,72,18,77,44,18,59,69,38,6,89,39,81,92,37,55,55,29,34,73,16,93,60,18,9,7,12,75,88,19,62,62,22,99,69,15,83,83,85,69,15,71,66,60,11,94,5,39,99,16,56,92,59,26,92,85,11,92,18,70,78,27,47,7,56,38,19,70,22,69,76,34,40,89,4,55,44,66,61,64,10,56,69,8,80,61,40,43,75,10,96,90,65,37,66,100,63
81,85,87,88,41,9,57,64,86,91,3,44,34,21,70,77,65,57,97,89,98,55,70,76,76,13,42,58,41,23,14,49,5,60,37,32,91,44,21,24,49,25,52,23,36,2,90,1,50,17,2,85,61,45,93,3,59,17,27,29,91,58,44,96,74,13,43,60,9,98,52,91,12,87,11,12,74,56,45,49,88,2,41,96,20,77,47,64,5,80,8,29,52,1,37,34,30,67,83,38
83,58,16,77,25,19,60,67,58,90,86,54,87,80,11,25,67,81,29,57,61,26,28,34,45,28,1,44,95,23,1,20,45,54,15,94,4,3,50,61,57,83,81,57,63,60,46,40,36,84,51,33,84,35,29,10,16,98,47,61,7,78,82,39,95,76,31,28,42,26,71,41,36,86,91,100,60,68,64,68,15,9,18,53,79,23,21,77,23,1,52,93,74,90,1,47,88,44,58,36
92,18,92,27,53,37,60,36,21,46,29,6,16,70,3,51,2,90,9,97,19,37,87,24,55,15,55,9,23,23,80,99,40,66,13,98,9,42,30,55,73,83,90,67,83,34,70,89,82,2,13,18,33,7,95,51,42,22,37,87,64,76,56,43,97,97,59,42,65,47,91,89,61,14,78,1,63,94,22,21,87,56,87,33,63,23,70,74,36,53,57,1,29,25,77,71,65,51,50,3
35,13,24,99,80,94,97,32,68,19,43,24,31,63,20,15,87,93,15,76,47,85,9,72,88,72,57,78,5,45,52,91,98,76,4,9,37,85,67,78,67,26,100,29,26,12,92,30,33,66,31,86,41,45,82,92,90,4,62,82,49,26,79,27,83,87,25,50,13,4,88,58,35,87,13,26,76,99,64,37,87,97,89,50,23,2,74,13,74,72,30,48,99,9,43,36,76,23,24,77
46,66,69,5,78,70,45,69,10,33,66,43,54,41,27,13,19,42,17,95,13,87,7,33,98,76,7,74,1,31,24,63,67,31,41,97,11,92,11,88,25,74,41,53,87,67,12,69,98,86,26,87,42,23,53,25,86,23,31,38,29,35,27,50,19,88,75,62,69,14,27,2,82,60,96,68,25,18,97,76,75,77,51,71,9,59,9,69,53,23,87,14,58,90,14,31,82,56,16,24
65,22,64,35,38,17,70,3,1,3,93,15,54,15,99,67,27,21,54,74,70,8,97,52,60,85,39,15,22,82,71,37,74,30,98,62,40,58,77,37,31,67,24,23,96,55,23,74,38,37,1,11,58,73,82,66,55,71,64,49,73,74,53,1,79,18,23,84,84,9,93,55,12,60,34,63,23,1,70,11,67,35,23,20,99,74,40,75,71,29,74,29,94,90,86,75,82,60,72,67
68,45,16,68,44,78,24,94,57,1,30,99,80,5,21,8,19,21,47,27,76,95,63,44,59,17,51,62,68,59,66,93,11,52,90,81,74,85,30,82,49,79,14,57,46,18,49,91,10,73,78,77,13,75,70,7,47,36,78,78,51,29,65,88,46,29,1,90,86,79,19,86,42,92,61,43,29,13,89,64,94,92,93,57,65,87,93,36,50,81,67,54,24,27,48,79,39,82,61,75
98,75,29,6,99,42,78,63,36,81,97,85,7,25,6,21,54,1,27,9,48,2,78,80,89,43,87,80,14,88,87,90,50,73,60,94,88,36,17,72,96,76,44,37,33,40,80,73,3,39,67,14,11,27,88,2,15,71,89,22,68,45,19,33,13,86,1,49,61,19,24,23,80,6,58,64,78,17,93,76,40,95,21,62,73,8,44,20,80,90,97,34,85,75,2,54,5,82,52,73
62,67,20,6,90,71,17,14,44,25,78,93,85,18,9,86,52,99,68,69,69,8,15,55,80,81,75,83,71,74,35,6,93,92,40,8,33,86,26,70,65,100,85,50,16,50,45,65,53,94,40,61,15,1,57,53,49,59,68,16,81,84,20,20,39,47,93,26,81,33,54,64,88,71,99,4,42,58,95,65,45,34,68,16,62,44,24,58,21,82,89,82,46,40,94,22,3,22,85,82
93,30,94,57,74,34,8,94,28,80,9,88,94,27,36,60,71,93,13,82,72,76,32,92,52,21,75,37,39,71,34,9,68,33,2,96,91,90,98,24,69,78,69,44,82,44,17,68,10,48,51,80,44,79,68,66,57,11,22,25,69,99,16,29,7,100,4,16,73,30,14,72,36,50,99,45,11,57,52,67,22,26,48,96,98,81,23,27,95,66,93,53,7,69,38,39,88,71,29,75
93,78,55,66,23,56,32,47,51,80,18,40,76,96,84,68,79,78,26,16,22,38,1,14,55,66,85,81,37,86,30,24,43,23,78,25,65,63,21,14,95,89,31,94,81,64,89,74,92,53,62,22,48,99,3,40,35,65,20,98,12,62,99,96,92,29,54,63,71,11,23,34,82,37,46,33,42,76,18,60,80,45,85,21,26,51,28,40,66,99,72,19,8,1,87,61,91,89,51,65
100,36,96,24,7,100,33,94,27,21,20,38,12,61,3,97,26,80,59,32,15,21,56,91,64,30,24,7,97,14,2,34,32,12,70,22,42,40,91,30,100,36,38,95,69,16,3,90,73,4,14,4,69,61,76,39,42,74,42,55,96,18,26,65,98,36,20,86,94,95,26,6,13,100,38,80,92,12,83,75,88,75,3,88,29,41,82,33,25,68,9,89,79,85,88,81,32,27,11,10
27,10,22,63,9,67,18,98,1,50,10,3,13,61,14,81,92,56,36,49,49,84,93,28,34,69,34,10,9,13,28,86,100,33,5,11,83,26,17,13,42,81,18,85,23,93,36,94,46,23,29,81,36,36,18,37,18,87,77,67,34,7,38,28,70,75,17,90,19,21,32,46,35,96,4,86,57,74,5,47,73,10,46,24,56,47,45,28,28,21,26,6,11,80,3,10,77,85,33,100
95,73,65,54,27,89,25,29,93,86,91,78,31,26,19,76,33,72,53,71,100,86,45,95,33,31,97,81,26,46,86,2,76,5,74,54,99,100,48,39,77,98,36,11,34,88,87,45,28,81,84,4,31,97,56,76,84,3,79,68,32,69,48,31,25,55,70,16,91,44,14,87,47,52,72,93,80,54,13,15,13,79,42,46,96,37,92,1,10,15,35,54,99,28,88,77,65,81,66,42
12,72,79,52,16,36,100,54,50,63,5,36,38,79,96,80,18,7,34,60,89,78,35,7,15,95,15,55,42,29,16,26,33,33,82,26,38,64,94,97,45,24,26,83,6,27,74,36,84,12,87,75,5,88,54,62,68,16,60,62,67,23,31,45,68,58,67,60,93,6,17,78,46,68,26,30,31,47,94,32,10,28,5,91,26,57,45,32,69,21,90,64,50,85,88,88,83,37,88,8
87,9,41,71,37,44,62,2,23,22,92,20,66,2,100,28,23,7,3,6,4,35,52,56,73,24,11,90,71,68,56,73,38,11,7,84,49,76,14,23,68,43,39,29,17,51,66,94,6,45,6,34,95,44,31,24,19,53,17,7,15,67,72,90,9,8,79,84,73,68,28,35,39,1,41,91,10,60,29,85,10,13,93,59,54,56,42,67,94,10,72,89,75,31,11,84,86,74,77,75
11,74,84,38,69,74,49,16,89,98,13,69,85,13,96,42,14,61,41,98,95,97,9,2,37,70,91,19,75,24,7,9,57,59,49,10,62,88,79,29,10,100,20,53,40,50,50,96,56,68,50,42,8,16,71,93,62,23,19,47,28,85,48,33,97,9,53,82,38,12,35,75,7,50,83,10,8,99,95,66,20,95,97,4,59,19,60,51,58,63,27,76,36,15,96,92,28,57,82,100
90,9,17,62,11,100,25,36,13,54,36,22,78,65,96,28,58,25,51,58,90,33,77,15,61,14,12,84,4,21,85,87,74,89,100,80,41,47,67,73,69,62,45,11,90,5,10,7,60,47,84,20,95,66,96,39,71,85,86,36,66,74,63,38,67,20,80,80,71,44,21,63,43,54,57,40,56,37,69,39,45,82,24,28,49,68,45,88,92,68,13,38,8,70,42,41,12,32,48,55
64,90,21,31,89,48,98,78,54,84,24,12,70,91,23,22,65,1,13,58,22,57,39,86,1,45,75,7,79,61,97,17,41,90,39,57,63,28,74,15,29,2,9,46,67,41,27,35,31,3,92,95,24,17,55,38,3,44,52,61,55,90,21,78,12,90,58,88,19,84,8,73,100,31,58,68,36,28,68,92,32,13,38,26,49,65,8,8,64,32,76,85,83,21,92,89,61,33,29,60
61,89,35,10,47,34,72,33,18,82,57,95,48,39,27,29,25,77,62,58,99,23,15,64,14,65,73,61,32,62,31,46,62,54,71,1,61,48,18,85,24,96,27,31,33,38,47,2,37,70,81,14,9,32,26,33,53,30,47,62,29,25,40,66,9,68,52,41,95,10,88,68,81,86,31,16,81,33,38,53,65,74,66,22,30,82,45,97,98,19,81,50,25,19,54,48,16,40,46,16
47,57,25,67,54,61,70,56,97,56,58,86,40,77,39,69,60,43,97,61,26,59,39,83,97,9,13,7,42,100,24,29,98,76,22,54,81,3,37,77,26,6,48,62,83,17,52,40,100,23,98,47,73,15,3,91,26,58,1,31,98,89,18,1,4,61,39,84,23,79,16,49,55,7,29,7,5,89,87,16,75,24,31,68,19,27,91,14,64,92,27,14,6,38,25,4,6,11,29,64
52,85,35,3,9,78,18,39,95,43,31,87,55,89,88,44,37,99,9,14,63,32,28,70,73,52,99,24,9,99,94,55,86,42,50,22,60,23,71,82,97,97,44,36,25,85,60,61,62,22,58,86,76,17,76,47,51,35,76,84,58,5,59,9,58,6,59,63,61,41,80,58,81,54,28,11,63,78,56,70,34,12,94,56,24,80,51,60,81,12,80,47,6,72,79,96,38,28,36,55
55,13,99,39,14,39,48,76,50,30,78,13,60,8,96,56,72,8,31,4,52,71,30,14,92,25,21,22,35,73,85,98,39,3,6,59,28,55,42,90,79,42,3,62,91,66,48,15,82,9,7,25,90,26,1,51,98,86,52,18,73,50,28,25,84,51,50,21,3,65,95,81,46,1,71,10,34,24,31,79,82,24,19,21,49,32,17,38,88,98,43,12,71,43,61,56,94,4,62,29
70,21,63,8,4,21,81,99,17,81,2,23,6,36,64,21,34,13,53,42,50,8,2,67,73,38,25,26,13,83,78,15,28,21,4,47,47,40,25,89,71,86,16,86,30,52,42,41,61,55,9,44,61,49,27,80,82,29,45,1,88,59,10,27,77,31,56,38,79,62,36,45,59,67,25,40,1,66,85,85,26,82,72,99,67,72,20,40,96,21,89,29,43,30,21,29,21,67,42,66
57,5,60,30,28,39,11,45,72,99,27,85,92,97,28,61,48,97,45,28,25,10,24,47,50,59,49,60,31,37,51,87,84,23,49,69,44,76,89,2,99,89,67,86,63,73,52,8,6,60,98,100,49,43,56,14,86,45,98,22,67,95,27,12,100,25,86,71,30,2,6,28,100,54,56,99,93,4,79,46,62,20,11,3,5,92,53,79,32,92,78,41,70,68,38,40,43,91,93,100
21,70,58,22,77,7,80,8,76,51,94,81,49,57,10,79,23,88,94,69,7,19,47,93,64,100,30,70,95,15,59,49,50,56,30,25,36,84,70,56,70,49,59,55,81,9,16,62,6,8,45,93,33,90,14,21,90,77,36,54,53,64,84,50,61,78,70,3,36,59,93,73,74,45,33,57,20,98,98,9,86,88,32,66,96,71,92,54,61,67,27,8,85,34,7,32,51,38,33,51
