17,98,11,66,11,15,89,29,86,99,33,78,46,7,100,57,98,81,44,59,98,3,79,71,87,2,65,23,91,51,77,48,53,96,87,38,10,3,5,96,5,78,46,78,82,33,66,67,46,58,71,31,93,86,90,69,36,48,95,80,99,82,86,97,16,40,8,31,76,31,16,85,57,81,61,73,80,94,13,67,10,37,40,18,94,27,17,99,88,6,10,89,41,74,36,46,64,51,60,45
37,89,92,54,79,9,98,8,40,29,61,48,27,79,73,39,13,9,22,54,42,89,61,36,97,10,74,3,29,9,73,64,25,77,17,34,82,12,95,79,62,4,70,96,55,17,40,63,33,69,39,34,56,19,85,29,95,44,16,73,75,12,60,13,23,3,50,50,26,28,67,49,9,38,36,15,13,33,36,1,71,32,78,21,97,21,53,82,59,36,31,27,55,27,23,71,49,87,90,88
28,65,5,15,70,72,64,39,74,23,15,32,19,78,53,31,1,3,72,36,80,92,3,75,91,81,88,19,86,26,86,20,84,6,70,49,38,56,4,8,2,69,71,24,21,75,59,86,100,8,4,19,30,10,60,44,31,78,100,58,22,82,58,38,32,78,18,85,69,87,79,26,43,32,40,19,13,3,84,72,79,89,28,7,2,10,16,44,33,15,72,11,65,24,82,68,100,100,29,35
59,91,23,62,11,8,41,88,65,14,1,39,70,99,29,75,2,84,42,55,44,44,91,30,76,99,87,25,41,18,25,100,53,3,85,86,92,61,54,42,63,90,46,7,87,57,82,55,82,36,46,69,2,2,42,37,23,11,63,39,62,83,36,28,11,45,9,83,5,72,91,21,6,90,40,24,7,78,72,48,69,3,13,79,4,14,91,58,69,36,39,33,69,53,11,41,66,61,75,11
65,82,36,38,21,53,45,62,87,91,43,71,13,95,13,98,98,15,92,10,82,23,38,48,29,50,23,100,100,4,62,1,35,93,23,7,84,79,53,36,20,38,10,23,23,75,69,91,30,36,28,57,42,80,56,51,11,70,9,88,34,27,87,13,35,12,22,6,46,23,51,92,21,47,42,92,83,9,57,9,70,64,86,22,96,93,71,98,8,21,44,53,66,81,26,91,98,3,48,77
12,61,90,44,94,78,1,37,40,44,90,90,16,74,14,36,37,93,65,29,49,61,42,76,33,43,31,66,62,88,5,62,26,38,13,53,60,96,9,99,51,63,65,79,61,29,97,2,88,12,34,55,100,26,55,16,61,7,45,75,64,10,7,39,38,100,56,15,80,32,39,78,15,93,83,9,59,54,28,46,34,24,99,23,38,81,94,94,29,30,1,19,21,43,81,87,89,91,42,90
4,86,49,60,21,8,34,65,100,57,16,76,71,96,75,51,45,94,39,50,54,93,93,55,48,70,41,12,97,6,12,83,17,2,6,33,10,20,24,94,48,70,63,97,25,10,30,59,32,50,6,94,68,36,72,45,56,59,31,7,52,56,21,32,29,68,9,26,57,98,76,81,47,68,73,70,34,80,59,37,68,72,66,73,59,88,53,54,60,75,18,55,96,63,31,24,71,79,83,19
49,16,21,88,5,67,77,62,32,2,32,14,41,13,35,80,44,11,36,56,2,64,46,81,57,22,20,83,4,47,35,42,60,51,64,35,24,47,39,2,72,79,15,23,91,59,2,29,96,44,54,4,55,81,38,92,61,38,45,5,79,84,91,86,94,45,8,89,61,95,46,13,81,13,91,19,76,55,39,95,83,8,6,72,58,87,28,92,18,79,9,30,48,19,71,57,9,51,53,68
16,33,32,12,55,44,65,34,5,48,97,12,25,67,38,69,21,88,17,43,61,6,97,16,61,8,20,74,19,61,48,90,82,95,8,74,3,92,43,48,70,64,21,89,64,9,42,75,93,24,39,67,78,57,25,9,80,36,28,86,51,68,20,80,99,16,94,25,76,78,58,34,12,46,79,82,68,81,18,25,89,98,83,23,42,23,24,77,22,100,66,97,47,66,68,51,45,76,48,52
93,51,90,99,1,40,45,17,35,84,97,10,30,39,41,27,48,41,58,52,23,100,20,21,24,47,15,72,12,36,8,52,85,94,78,84,16,42,78,90,73,70,67,95,15,78,86,22,50,20,100,78,32,79,67,38,3,72,24,59,17,26,14,63,92,32,51,38,68,84,33,34,39,34,33,33,28,32,3,80,79,41,92,40,53,69,32,98,90,88,44,36,49,30,29,95,1,62,87,87
42,40,1,86,58,61,95,95,84,6,86,28,54,54,84,63,70,14,70,40,70,30,79,77,58,39,86,56,19,45,69,97,85,6,56,71,89,30,86,15,45,81,33,19,24,72,99,6,50,26,53,65,69,49,4,6,99,70,96,67,51,28,78,56,27,54,99,31,74,6,27,23,85,81,21,81,62,40,92,91,47,84,9,59,38,30,37,42,88,21,65,44,15,99,20,2,68,43,14,30
41,29,18,45,45,100,98,51,83,33,90,5,17,94,62,29,45,80,61,15,52,25,84,30,37,25,94,39,88,80,53,61,24,92,10,16,12,26,95,25,33,38,29,63,79,3,82,29,100,10,89,99,37,45,39,83,9,80,85,59,83,28,72,24,7,44,72,43,37,15,74,100,44,53,66,82,48,48,85,91,79,29,93,50,84,77,100,19,19,22,52,85,12,46,27,31,78,25,13,31
16,89,77,84,85,13,50,96,33,39,34,17,2,90,18,14,42,14,95,89,20,39,78,50,28,77,78,35,62,82,52,67,51,51,73,98,86,84,12,14,55,5,42,87,88,21,19,14,40,27,82,96,8,34,79,81,91,59,89,26,43,73,47,24,34,90,72,13,90,51,1,23,100,10,11,32,21,27,88,23,28,2,89,96,58,83,16,89,31,95,14,35,69,36,16,97,92,21,14,23
88,31,18,30,60,20,45,47,92,73,88,97,1,23,10,76,24,49,76,36,84,27,39,64,99,97,16,9,76,31,95,93,67,20,43,56,87,70,19,71,86,11,86,31,56,68,4,46,95,20,33,76,92,6,35,85,24,46,93,69,16,75,36,31,89,16,30,78,98,68,65,28,37,46,89,21,59,78,76,34,7,58,25,90,12,80,84,98,35,67,43,66,86,59,27,85,36,33,66,14
88,83,51,52,6,89,80,94,63,97,27,18,51,9,25,65,87,76,21,59,10,23,95,43,65,10,73,22,55,25,14,45,10,62,68,48,90,1,11,34,92,55,31,18,90,46,61,23,10,42,27,10,11,70,57,67,81,19,96,90,68,36,14,23,1,51,95,21,2,18,21,35,78,97,59,17,86,50,62,2,99,6,40,73,72,62,28,86,18,9,100,53,15,89,12,10,55,36,98,96
10,19,30,76,69,7,13,80,8,98,79,47,92,22,9,52,95,96,62,59,28,37,55,20,40,78,20,9,20,39,66,64,55,88,81,40,2,64,46,11,63,85,76,73,95,50,74,56,39,2,28,47,75,2,32,97,62,17,7,39,28,96,12,17,15,73,41,80,55,40,66,37,67,45,79,92,74,63,21,42,47,61,11,10,9,15,92,5,18,49,39,7,45,82,55,5,66,41,59,69
34,86,88,39,13,9,83,50,68,63,56,73,95,69,18,70,32,95,71,63,45,18,55,7,12,19,46,76,77,17,85,22,30,42,89,9,80,82,21,23,52,54,55,59,30,36,5,8,74,20,76,11,79,43,100,60,28,88,91,32,38,96,49,90,29,73,10,86,71,92,28,55,15,16,60,71,85,52,26,82,15,62,96,32,27,93,48,21,79,16,84,31,2,69,67,91,18,52,42,81
70,30,83,27,95,59,75,2,36,86,7,50,35,44,19,45,98,33,86,61,58,77,30,11,31,1,86,7,18,76,35,57,39,94,67,28,19,67,29,86,54,91,78,46,50,62,80,10,75,27,98,38,36,89,3,88,66,43,87,16,40,60,93,78,14,81,5,1,93,97,86,55,10,59,18,13,52,85,1,85,38,79,18,19,10,43,99,84,68,88,5,50,10,100,45,56,99,91,1,54
18,4,100,27,4,4,59,25,16,29,61,57,55,49,30,18,89,93,50,71,11,59,75,44,5,42,14,59,87,7,7,11,54,54,83,37,4,34,35,79,17,9,79,46,40,46,40,33,18,60,65,7,3,1,28,6,89,42,2,68,14,72,23,88,5,70,40,83,4,77,40,11,98,96,9,65,35,81,34,9,41,55,51,11,40,13,9,33,54,89,18,67,69,23,49,85,1,12,90,83
35,38,38,59,71,11,31,44,5,38,76,76,35,73,63,96,83,63,87,73,12,32,12,39,39,15,62,29,84,10,2,30,43,85,97,80,17,96,62,19,14,87,95,12,95,30,6,63,37,12,86,92,2,51,51,3,39,51,25,54,97,90,9,81,91,55,60,29,92,8,73,49,15,85,83,15,19,50,75,97,56,48,43,29,66,8,61,89,63,66,71,100,95,92,96,32,20,19,98,27
37,39,51,45,77,40,59,89,82,24,96,97,51,32,77,3,65,65,69,42,2,91,17,26,73,54,64,53,75,94,1,55,24,77,75,2,55,54,66,40,60,86,12,1,94,84,63,76,67,16,86,60,34,76,37,21,87,56,93,82,97,12,51,9,97,14,2,11,58,43,29,38,36,9,16,9,9,87,29,16,80,34,64,100,95,57,4,14,27,3,30,64,47,90,20,53,47,47,100,70
35,86,75,45,71,54,58,92,89,99,7,40,9,84,52,58,84,62,13,19,43,90,100,65,78,56,76,98,73,59,30,19,3,65,59,23,77,57,98,26,61,89,87,91,74,35,17,45,63,43,56,99,73,68,23,58,92,43,47,52,2,44,31,17,43,45,31,42,15,18,40,54,18,86,7,75,47,50,1,78,27,29,55,44,25,14,30,96,32,96,43,78,96,90,84,20,56,32,93,86
92,93,40,98,40,22,21,63,2,1,22,66,28,82,69,100,5,5,94,3,31,44,7,65,11,70,26,69,53,86,22,28,3,93,96,69,78,12,43,60,65,8,85,16,36,98,33,24,73,5,26,92,91,19,39,78,92,80,45,19,51,85,78,3,16,50,35,17,31,27,28,77,78,95,59,20,10,97,4,51,37,86,13,21,32,13,49,24,86,65,54,26,50,29,30,2,26,94,19,9
18,26,94,80,90,39,6,47,25,70,75,6,38,31,31,17,60,68,1,41,28,8,76,63,92,88,55,41,92,39,31,24,28,70,22,4,35,51,84,67,7,35,30,85,34,41,27,57,68,48,38,51,48,100,81,88,89,42,8,78,20,63,1,33,99,70,69,6,25,42,57,58,76,100,47,1,59,8,70,73,13,22,50,75,62,39,17,6,6,10,78,20,79,32,65,95,100,88,57,97
20,58,43,22,47,92,23,83,6,38,68,90,79,82,30,51,100,97,17,87,66,65,44,4,69,2,94,11,29,37,60,55,70,23,21,79,71,82,19,8,7,23,24,48,79,53,55,22,5,96,55,5,6,90,79,9,22,22,51,91,86,83,26,21,70,53,34,77,5,24,38,17,21,82,47,3,85,38,28,79,52,14,51,98,71,100,61,60,34,29,24,24,67,52,49,54,45,99,50,71
97,33,5,95,62,37,99,37,36,72,57,89,15,3,39,41,26,93,64,88,77,84,15,25,12,69,96,42,12,30,57,56,33,71,99,67,34,64,40,40,61,85,48,32,80,52,86,28,30,90,5,70,41,70,66,86,2,66,39,57,86,8,67,53,69,23,13,87,20,18,13,20,89,25,91,41,5,60,10,96,80,57,43,51,29,36,51,91,95,77,63,52,38,93,7,11,6,20,87,8
47,48,16,6,14,55,81,67,38,13,15,100,40,84,31,94,11,42,21,81,92,91,6,72,76,99,61,55,36,9,22,63,76,24,52,76,62,14,57,24,41,14,20,13,36,58,44,18,49,92,34,8,34,11,36,94,10,94,35,60,58,98,20,4,40,48,54,80,30,44,16,4,45,27,16,60,39,22,39,61,91,69,61,96,19,91,79,83,14,20,72,62,7,54,49,46,70,82,37,95
74,75,37,3,84,19,5,35,71,8,97,39,93,49,42,50,25,33,69,55,48,63,97,74,75,99,82,24,12,65,40,1,80,55,24,52,46,54,96,95,44,89,92,68,34,90,58,78,35,22,81,54,31,88,34,54,72,21,1,62,32,72,100,16,100,5,91,30,99,23,71,50,44,11,80,5,53,68,64,31,15,37,9,93,53,47,15,93,76,3,22,10,65,68,64,75,24,62,91,97
9,68,6,21,45,35,55,13,45,57,100,35,25,11,46,71,33,13,56,69,88,43,23,89,82,46,32,1,61,94,34,19,6,38,39,100,22,96,5,36,8,20,32,92,41,38,14,9,8,63,50,64,30,91,6,6,31,80,77,66,39,97,76,61,91,82,29,87,98,95,27,12,69,29,68,1,65,67,35,90,23,69,22,52,28,27,35,42,7,14,49,41,45,12,39,54,30,24,62,39
22,7,85,30,93,86,27,47,88,90,31,71,74,58,24,37,56,75,79,68,9,1,39,54,60,35,28,55,36,55,75,48,1,64,22,18,44,8,7,30,41,85,11,35,56,97,59,55,34,2,26,85,98,91,87,89,22,40,98,14,77,35,33,58,15,20,53,74,51,38,84,56,12,17,92,58,11,76,64,36,31,35,37,36,45,26,15,57,95,35,89,98,16,61,27,93,26,80,78,58
58,91,89,37,78,97,51,5,21,62,6,62,31,16,92,35,30,32,28,82,68,98,15,20,57,99,43,88,58,67,37,2,73,99,30,44,64,44,91,10,12,21,44,21,71,36,68,74,13,79,29,63,58,57,8,16,12,51,37,26,69,60,55,55,44,53,80,7,59,36,18,37,56,74,57,36,76,79,66,12,51,83,24,64,4,16,49,67,66,69,100,66,8,28,61,40,9,44,74,82
33,73,6,86,22,54,59,55,11,81,97,86,48,92,83,94,71,3,25,14,74,54,59,78,83,49,75,38,62,93,43,48,67,78,69,64,84,79,70,65,100,68,54,58,83,19,84,66,15,1,82,8,24,41,69,80,37,92,44,70,13,49,48,96,41,73,31,67,74,100,68,42,98,45,21,17,40,62,92,37,23,67,15,28,94,57,47,16,11,10,79,79,77,12,42,17,57,13,98,8
96,45,21,95,15,89,5,97,24,4,43,95,66,73,96,73,44,73,94,17,39,35,44,62,97,32,47,83,73,58,58,8,59,72,63,68,71,17,86,50,71,22,5,55,47,57,64,66,38,77,60,30,92,11,58,31,34,41,88,39,62,84,22,64,94,6,2,8,100,33,25,31,61,75,26,63,4,81,72,44,38,36,72,34,12,20,85,87,41,50,17,8,18,88,37,85,27,58,80,87
60,18,9,7,12,75,88,19,62,62,22,99,69,15,83,83,85,69,15,71,66,60,11,94,5,39,99,16,56,92,59,26,92,85,11,92,18,70,78,27,47,7,56,38,19,70,22,69,76,34,40,89,4,55,44,66,61,64,10,56,69,8,80,61,40,43,75,10,96,90,65,37,66,100,63,56,7,30,12,71,39,9,29,80,53,10,54,41,58,14,63,49,22,67,6,17,4,13,47,19
13,42,58,41,23,14,49,5,60,37,32,91,44,21,24,49,25,52,23,36,2,90,1,50,17,2,85,61,45,93,3,59,17,27,29,91,58,44,96,74,13,43,60,9,98,52,91,12,87,11,12,74,56,45,49,88,2,41,96,20,77,47,64,5,80,8,29,52,1,37,34,30,67,83,38,85,1,27,69,90,74,61,57,24,79,31,82,81,64,63,33,7,58,15,51,86,65,22,77,84
28,1,44,95,23,1,20,45,54,15,94,4,3,50,61,57,83,81,57,63,60,46,40,36,84,51,33,84,35,29,10,16,98,47,61,7,78,82,39,95,76,31,28,42,26,71,41,36,86,91,100,60,68,64,68,15,9,18,53,79,23,21,77,23,1,52,93,74,90,1,47,88,44,58,36,41,58,7,24,11,82,90,11,20,33,24,76,19,27,55,60,44,64,79,63,85,61,47,98,85
15,55,9,23,23,80,99,40,66,13,98,9,42,30,55,73,83,90,67,83,34,70,89,82,2,13,18,33,7,95,51,42,22,37,87,64,76,56,43,97,97,59,42,65,47,91,89,61,14,78,1,63,94,22,21,87,56,87,33,63,23,70,74,36,53,57,1,29,25,77,71,65,51,50,3,6,77,73,88,88,76,96,95,88,62,61,4,99,75,61,75,55,22,39,95,49,20,49,26,51
72,57,78,5,45,52,91,98,76,4,9,37,85,67,78,67,26,100,29,26,12,92,30,33,66,31,86,41,45,82,92,90,4,62,82,49,26,79,27,83,87,25,50,13,4,88,58,35,87,13,26,76,99,64,37,87,97,89,50,23,2,74,13,74,72,30,48,99,9,43,36,76,23,24,77,100,9,45,63,9,21,44,37,2,8,48,11,86,38,81,87,86,45,32,75,78,69,20,92,53
76,7,74,1,31,24,63,67,31,41,97,11,92,11,88,25,74,41,53,87,67,12,69,98,86,26,87,42,23,53,25,86,23,31,38,29,35,27,50,19,88,75,62,69,14,27,2,82,60,96,68,25,18,97,76,75,77,51,71,9,59,9,69,53,23,87,14,58,90,14,31,82,56,16,24,5,7,13,6,22,6,93,64,82,4,93,30,83,78,53,7,40,71,87,89,85,32,13,34,37
85,39,15,22,82,71,37,74,30,98,62,40,58,77,37,31,67,24,23,96,55,23,74,38,37,1,11,58,73,82,66,55,71,64,49,73,74,53,1,79,18,23,84,84,9,93,55,12,60,34,63,23,1,70,11,67,35,23,20,99,74,40,75,71,29,74,29,94,90,86,75,82,60,72,67,13,65,71,70,1,98,57,97,47,8,44,55,41,75,11,61,83,2,92,46,40,43,68,19,93
17,51,62,68,59,66,93,11,52,90,81,74,85,30,82,49,79,14,57,46,18,49,91,10,73,78,77,13,75,70,7,47,36,78,78,51,29,65,88,46,29,1,90,86,79,19,86,42,92,61,43,29,13,89,64,94,92,93,57,65,87,93,36,50,81,67,54,24,27,48,79,39,82,61,75,46,91,99,44,40,2,94,54,40,86,62,13,7,95,68,42,26,56,28,58,56,39,100,44,71
43,87,80,14,88,87,90,50,73,60,94,88,36,17,72,96,76,44,37,33,40,80,73,3,39,67,14,11,27,88,2,15,71,89,22,68,45,19,33,13,86,1,49,61,19,24,23,80,6,58,64,78,17,93,76,40,95,21,62,73,8,44,20,80,90,97,34,85,75,2,54,5,82,52,73,81,42,44,24,68,52,1,4,42,82,8,61,62,10,82,42,6,55,86,63,52,63,66,77,100
81,75,83,71,74,35,6,93,92,40,8,33,86,26,70,65,100,85,50,16,50,45,65,53,94,40,61,15,1,57,53,49,59,68,16,81,84,20,20,39,47,93,26,81,33,54,64,88,71,99,4,42,58,95,65,45,34,68,16,62,44,24,58,21,82,89,82,46,40,94,22,3,22,85,82,41,79,18,67,79,15,44,34,31,32,3,67,100,32,38,38,92,1,7,24,30,79,23,92,97
21,75,37,39,71,34,9,68,33,2,96,91,90,98,24,69,78,69,44,82,44,17,68,10,48,51,80,44,79,68,66,57,11,22,25,69,99,16,29,7,100,4,16,73,30,14,72,36,50,99,45,11,57,52,67,22,26,48,96,98,81,23,27,95,66,93,53,7,69,38,39,88,71,29,75,76,51,1,60,52,54,61,9,48,73,14,37,44,1,1,25,71,46,64,14,93,60,83,51,10
66,85,81,37,86,30,24,43,23,78,25,65,63,21,14,95,89,31,94,81,64,89,74,92,53,62,22,48,99,3,40,35,65,20,98,12,62,99,96,92,29,54,63,71,11,23,34,82,37,46,33,42,76,18,60,80,45,85,21,26,51,28,40,66,99,72,19,8,1,87,61,91,89,51,65,34,27,28,76,56,90,80,79,31,85,15,27,16,50,2,51,69,34,88,26,41,66,38,38,38
30,24,7,97,14,2,34,32,12,70,22,42,40,91,30,100,36,38,95,69,16,3,90,73,4,14,4,69,61,76,39,42,74,42,55,96,18,26,65,98,36,20,86,94,95,26,6,13,100,38,80,92,12,83,75,88,75,3,88,29,41,82,33,25,68,9,89,79,85,88,81,32,27,11,10,35,38,45,33,50,46,98,41,31,7,48,89,89,97,26,98,77,35,12,24,91,59,70,78,54
69,34,10,9,13,28,86,100,33,5,11,83,26,17,13,42,81,18,85,23,93,36,94,46,23,29,81,36,36,18,37,18,87,77,67,34,7,38,28,70,75,17,90,19,21,32,46,35,96,4,86,57,74,5,47,73,10,46,24,56,47,45,28,28,21,26,6,11,80,3,10,77,85,33,100,62,48,5,74,94,17,85,14,84,67,42,38,17,3,95,46,4,44,93,26,49,16,65,19,9
31,97,81,26,46,86,2,76,5,74,54,99,100,48,39,77,98,36,11,34,88,87,45,28,81,84,4,31,97,56,76,84,3,79,68,32,69,48,31,25,55,70,16,91,44,14,87,47,52,72,93,80,54,13,15,13,79,42,46,96,37,92,1,10,15,35,54,99,28,88,77,65,81,66,42,95,72,6,3,90,38,100,71,50,83,78,68,1,50,41,98,63,39,61,21,41,5,3,48,71
95,15,55,42,29,16,26,33,33,82,26,38,64,94,97,45,24,26,83,6,27,74,36,84,12,87,75,5,88,54,62,68,16,60,62,67,23,31,45,68,58,67,60,93,6,17,78,46,68,26,30,31,47,94,32,10,28,5,91,26,57,45,32,69,21,90,64,50,85,88,88,83,37,88,8,18,58,5,11,59,27,65,67,62,11,59,33,87,42,15,5,52,63,5,79,70,14,30,59,35
24,11,90,71,68,56,73,38,11,7,84,49,76,14,23,68,43,39,29,17,51,66,94,6,45,6,34,95,44,31,24,19,53,17,7,15,67,72,90,9,8,79,84,73,68,28,35,39,1,41,91,10,60,29,85,10,13,93,59,54,56,42,67,94,10,72,89,75,31,11,84,86,74,77,75,12,47,66,88,52,99,16,28,68,10,22,81,98,83,31,56,58,71,4,47,85,29,91,86,12
70,91,19,75,24,7,9,57,59,49,10,62,88,79,29,10,100,20,53,40,50,50,96,56,68,50,42,8,16,71,93,62,23,19,47,28,85,48,33,97,9,53,82,38,12,35,75,7,50,83,10,8,99,95,66,20,95,97,4,59,19,60,51,58,63,27,76,36,15,96,92,28,57,82,100,46,26,4,33,36,90,3,50,20,60,89,9,73,72,17,88,58,24,13,8,20,76,66,68,95
14,12,84,4,21,85,87,74,89,100,80,41,47,67,73,69,62,45,11,90,5,10,7,60,47,84,20,95,66,96,39,71,85,86,36,66,74,63,38,67,20,80,80,71,44,21,63,43,54,57,40,56,37,69,39,45,82,24,28,49,68,45,88,92,68,13,38,8,70,42,41,12,32,48,55,98,65,87,99,17,64,95,75,42,65,92,35,73,5,38,30,21,70,87,6,87,42,31,20,21
45,75,7,79,61,97,17,41,90,39,57,63,28,74,15,29,2,9,46,67,41,27,35,31,3,92,95,24,17,55,38,3,44,52,61,55,90,21,78,12,90,58,88,19,84,8,73,100,31,58,68,36,28,68,92,32,13,38,26,49,65,8,8,64,32,76,85,83,21,92,89,61,33,29,60,80,4,20,60,65,32,11,47,60,8,65,51,55,77,67,7,83,20,53,65,62,15,59,94,1
65,73,61,32,62,31,46,62,54,71,1,61,48,18,85,24,96,27,31,33,38,47,2,37,70,81,14,9,32,26,33,53,30,47,62,29,25,40,66,9,68,52,41,95,10,88,68,81,86,31,16,81,33,38,53,65,74,66,22,30,82,45,97,98,19,81,50,25,19,54,48,16,40,46,16,16,7,24,26,16,56,57,89,39,96,39,14,61,19,74,60,32,44,19,12,45,74,38,60,87
9,13,7,42,100,24,29,98,76,22,54,81,3,37,77,26,6,48,62,83,17,52,40,100,23,98,47,73,15,3,91,26,58,1,31,98,89,18,1,4,61,39,84,23,79,16,49,55,7,29,7,5,89,87,16,75,24,31,68,19,27,91,14,64,92,27,14,6,38,25,4,6,11,29,64,80,74,10,36,14,78,77,36,62,12,95,97,11,60,14,20,45,66,9,50,66,67,17,66,68
52,99,24,9,99,94,55,86,42,50,22,60,23,71,82,97,97,44,36,25,85,60,61,62,22,58,86,76,17,76,47,51,35,76,84,58,5,59,9,58,6,59,63,61,41,80,58,81,54,28,11,63,78,56,70,34,12,94,56,24,80,51,60,81,12,80,47,6,72,79,96,38,28,36,55,72,3,92,49,11,9,54,76,2,1,62,41,69,60,25,30,19,20,28,62,12,64,5,38,18
25,21,22,35,73,85,98,39,3,6,59,28,55,42,90,79,42,3,62,91,66,48,15,82,9,7,25,90,26,1,51,98,86,52,18,73,50,28,25,84,51,50,21,3,65,95,81,46,1,71,10,34,24,31,79,82,24,19,21,49,32,17,38,88,98,43,12,71,43,61,56,94,4,62,29,31,65,17,28,83,73,48,8,52,64,85,98,83,85,98,24,27,78,11,23,72,55,99,33,18
38,25,26,13,83,78,15,28,21,4,47,47,40,25,89,71,86,16,86,30,52,42,41,61,55,9,44,61,49,27,80,82,29,45,1,88,59,10,27,77,31,56,38,79,62,36,45,59,67,25,40,1,66,85,85,26,82,72,99,67,72,20,40,96,21,89,29,43,30,21,29,21,67,42,66,15,89,36,81,11,46,71,2,55,86,18,64,79,86,71,64,8,7,90,97,11,26,59,4,90
59,49,60,31,37,51,87,84,23,49,69,44,76,89,2,99,89,67,86,63,73,52,8,6,60,98,100,49,43,56,14,86,45,98,22,67,95,27,12,100,25,86,71,30,2,6,28,100,54,56,99,93,4,79,46,62,20,11,3,5,92,53,79,32,92,78,41,70,68,38,40,43,91,93,100,100,90,9,27,37,15,28,59,94,45,92,47,11,16,43,4,75,4,87,76,57,8,62,44,9
100,30,70,95,15,59,49,50,56,30,25,36,84,70,56,70,49,59,55,81,9,16,62,6,8,45,93,33,90,14,21,90,77,36,54,53,64,84,50,61,78,70,3,36,59,93,73,74,45,33,57,20,98,98,9,86,88,32,66,96,71,92,54,61,67,27,8,85,34,7,32,51,38,33,51,78,30,60,20,76,9,47,86,94,88,17,26,92,74,15,45,40,100,29,39,74,39,29,83,8
